Date,Albania,Algeria,Angola,Argentina,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Barbados,Belarus,Belize,Benin,Bolivia,Brazil,Brunei,Bulgaria,Cameroon,Canada,Chad,Chile,China,Colombia,Congo,Cote d'Ivoire,Croatia,Cuba,Czechia,Czechoslovakia,Democratic Republic of Congo,Denmark,East Timor,Ecuador,Egypt,France,Gabon,Georgia,Germany,Ghana,Greece,Guatemala,Hungary,India,Indonesia,Iran,Iraq,Israel,Italy,Japan,Jordan,Kazakhstan,Kuwait,Kyrgyzstan,Libya,Lithuania,Low-income countries,Malaysia,Mauritania,Mexico,Mongolia,Morocco,Myanmar,Netherlands,New Zealand,Niger,Nigeria,Norway,Oman,Pakistan,Papua New Guinea,Persian Gulf (Shift),Peru,Philippines,Poland,Qatar,Romania,Russia,Saudi Arabia,Serbia,Slovakia,Slovenia,South Africa,South Sudan,Spain,Sudan,Suriname,Sweden,Syria,Taiwan,Tajikistan,Thailand,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Ukraine,United Arab Emirates,United Kingdom,United States,Uzbekistan,Venezuela,Vietnam,World,Yemen,Yugoslavia,Total
12/31/1948,2.64001,0,0,38.64649,0,11.0485,,17.35196,0,0,,,,0.6978,0.22097,31.24981,0,0,18.57311,,0,0.84899,38.27433,0,0,,0.15119,,0.56987,0,0,,3.93094,21.87603,0.60476,0,,7.38505,0,0,0,5.64055,2.91913,50.55561,293.8901,39.84438,0,0.10467,1.84917,,,74.432,,0,,0,0.54661,,97.36636,0,0.15119,0.5815,5.76848,0,,0,0,0,0.75595,,647.39557,21.77136,0,1.6282,0,48.25287,340.16586,221.87714,,,,,,0,,0,0,0,0.03489,,0,34.05264,0,0.03489,,,0,0.51172,3175.0713,,816.56555,,5428.8726,,0.43031,11505.14041
12/31/1949,3.84953,0,0,37.58816,0,13.3745,,17.46826,0,0,,,,1.02344,0.16282,39.03028,0,0,32.73845,,0.08141,1.37234,47.81093,0,0,,0.10467,,0.6978,0,0,,3.93094,26.62107,0.67454,0,,9.79246,0,0,0,5.88478,2.94239,72.08274,316.7663,47.29921,0,0.10467,2.25622,,,143.95615,,0,,0,0.67454,,90.92334,0,0.19771,0.39542,7.22223,0.01163,,0,0,0,1.46538,,796.9225,22.88784,0,1.76776,1.163,54.661,388.9537,270.26956,,,,,,0,,0,0,0,0.03489,,0,35.01793,0,0.13956,,,0,0.53498,2894.928,,798.1436,,5397.739,,0.73269,11592.40032
12/31/1950,1.53516,0.03489,0,39.04191,0,19.75937,,17.51478,0,0,,,,0.96529,0.51172,47.86908,0,0,45.42678,,0.95366,2.34926,54.78893,0,0,,0.17445,,0.73269,0,0,,4.03561,30.31941,1.48864,0,,13.01397,0,0,0,5.95456,3.01217,82.30551,375.1838,76.57192,0,0.09304,3.40759,,,199.9197,,0,,0,0.67454,,118.10265,0,0.45357,0.8141,8.19915,0.01163,,0,0,0,2.03525,,998.1448,23.85313,0,1.88406,19.02668,58.69661,440.52115,309.92786,,,,,,0.01163,,0,0.60476,0,0.03489,,0,33.94797,0,0.19771,,,0,0.53498,3101.814,,905.98865,,6055.578,,1.2793,13109.30096
12/31/1951,1.41886,0.08141,0,40.71663,0,26.55129,,17.47989,0,0,,,,0.79084,1.0467,57.81273,0,0,74.47852,,1.15137,3.55878,61.76693,0,0,,0.15119,,1.38397,0,0,,4.15191,27.12116,3.38433,0,,15.89821,0,0,0,5.80337,3.12847,97.16865,196.38419,99.92496,0,0.20934,3.90768,,,325.8377,,0,,0,0.60476,,126.0692,0,0.88388,1.32582,8.30382,0.01163,,0,0,0,2.15155,,1098.9187,24.87657,0,2.10503,27.5631,72.23393,491.4024,431.72885,,,,,,0.01163,,0,0.4652,0,0.03489,,0,34.80859,0,0.22097,,,0,0.52335,3532.659,,1036.2213,,6867.236,,1.72124,14833.39049
12/31/1952,1.73287,0.53498,0,41.30976,0,32.14532,,17.50315,0,0,,,,0.77921,1.13974,59.01062,0,0,95.78468,,1.38397,5.07068,62.25539,0,0,,0.17445,,1.31419,0,0,,4.36125,27.35376,4.0705,0,,20.41065,0,0,0,6.95474,3.05869,102.12303,15.8168,215.39923,0,0.74432,3.55878,,,434.7992,,0,,0,0.59313,,127.6974,0,1.17463,1.46538,8.31545,0.01163,,0,0,0,2.52371,,1190.7026,26.15587,0,2.50045,38.34411,93.06326,550.2269,468.84018,,,,,,0.09304,,0,0.4652,0,0.03489,,0,35.49476,0,0.25586,,,0,0.65128,3598.8687,,1100.9656,,7218.299,,1.76776,15627.30075
12/31/1953,1.7445,0.98855,0,47.4504,0,37.46023,,17.45663,0,0,,,,0.90714,1.38397,56.76603,0,0,126.54603,,1.90732,7.23386,63.43002,0,0,,0.24423,,1.41886,0,0,,4.54733,27.34213,4.26821,0,,25.45807,0,0,0,9.83898,3.16336,121.96381,15.60746,327.8032,0,0.98855,3.44248,,,500.2528,,0,,0,0.5815,,118.1608,0,1.19789,1.65146,9.5366,0.01163,,0,0,0,2.81446,,1387.1915,24.85331,0,2.19807,47.24106,105.34454,613.7965,478.83035,,,,,,0.17445,,0,0.76758,0,0.03489,,0,36.65776,0,0.31401,,,0,0.63965,3704.562,,1071.53,,7632.513,,2.00036,16652.21752
12/31/1954,2.03525,0.84899,0,49.18327,0,40.10024,,17.47989,0,0,,,,2.57023,1.50027,55.68444,0.05815,0,150.2945,,2.62838,9.17607,64.3139,0,0,,0.16282,,1.45375,0,0,,4.82645,22.9111,5.87315,0,,31.00558,0,0,0,14.15371,3.57041,131.75627,40.72826,356.16876,0,0.83736,3.489,,,557.25146,,0,,0,0.82573,,136.4199,0,1.37234,2.0934,10.92057,0.01163,,0,0,0,3.09358,,1572.4225,26.65596,0,2.13992,55.56814,113.28783,689.43805,545.226,,,,,,0.25586,,0,0.72106,0,0.05815,,0,38.89072,0,0.67454,,,0,0.68617,3638.399,,1151.3816,,7990.694,,2.51208,17553.81039
12/31/1955,2.41904,0.63965,0,50.76495,0,42.63558,,17.46826,0,0,,,,4.08213,3.07032,61.09239,1.7445,0,202.4783,,3.90768,11.23458,63.88359,0,0,,0.59313,,1.24441,0,0,,5.41958,21.17823,10.21114,0,,36.59961,0,0,0,18.61963,4.03561,141.93253,191.09253,386.59283,0.01163,2.37252,3.65182,,,640.88275,,0,,0,0.77921,,145.78204,0.2326,1.18626,2.45393,11.90912,0.01163,,0,0,0,3.29129,,1853.6127,26.78389,0,2.0934,63.24394,122.75465,823.3226,554.33234,,,,,,0.40705,,0,0.96529,0,0.03489,,0,40.97249,0,2.08177,,,0,0.62802,3904.7026,,1314.6669,,8955.483,,2.98891,19764.57944
12/31/1956,3.09358,0.39542,0.09304,51.60231,0,39.86764,,17.51478,0,0,,,,4.84971,6.17553,65.55831,2.87261,0,269.01352,,5.37306,13.52569,70.98952,0,0,,0.82573,,1.25604,0,0,,5.24513,20.10827,14.70032,0,,40.8213,0,0,0,13.97926,4.60548,152.27159,306.27606,366.05426,0.24423,6.61747,3.6053,,,645.5464,,0,,0,0.83736,,147.85219,0.2326,1.12811,2.68653,12.75811,0.01163,,0,0,0,3.3727,,1974.0297,28.55165,0,2.13992,68.33788,126.9996,974.66376,570.3003,,,,,,0.68617,,0,1.02344,0,0.03489,,0,47.60159,0,3.55878,,,0,0.76758,4113.508,,1502.3053,,9745.858,,3.41922,21465.74657
12/31/1957,5.6987,0.24423,0.1163,56.49854,0,37.05318,,18.59637,0,0,,,,5.41958,15.36323,64.24412,3.31455,0,284.45816,,6.57095,16.9798,73.58301,0,0,,0.66291,,1.25604,0,0,,4.89623,27.87711,16.40993,2.01199,,46.11295,0,0,0,7.85025,5.1172,183.754,418.55206,255.83675,0.62802,14.67706,3.73323,,,680.84344,,0,,0,0.77921,,143.95615,0.26749,0.87225,4.59385,17.71249,0.01163,,0.01163,0,0,3.50063,,2032.924,29.85421,0,2.10503,77.31624,130.0234,1143.764,581.7791,,,,,,0.83736,,0,1.10485,0,0.02326,,0,56.0566,0,3.46574,,,0,0.95366,4112.903,,1695.9099,,10270.767,,4.60548,22574.45805
12/31/1958,4.68689,4.98927,0.59313,59.33626,0,32.98268,,23.65542,0,0,,,,5.21024,28.76099,60.58067,2.58186,0,258.87216,,8.44338,26.33032,73.75746,0,0,,0.53498,,1.23278,0,0,,4.7683,37.02992,16.11918,5.87315,,51.61394,0,0,0,9.6529,5.10557,190.46451,480.02826,416.5517,1.03507,17.97998,4.26821,,,834.44086,,0,,0,0.67454,,152.52745,0.40705,0.86062,5.37306,18.85223,0.01163,,2.97728,0,0,3.61693,,2450.2434,29.09826,0,2.03525,95.62186,131.83768,1316.702,599.9452,,,,,,0.83736,,0,1.09322,0,0.02326,,0,61.47618,0,3.82627,,,0,0.9304,3849.0066,,1577.3885,,10527.977,,5.37306,23506.19633
12/31/1959,5.57077,14.32816,0.59313,74.17614,0,28.58654,,26.19076,0,0,,,,4.80319,35.85529,62.6857,2.23296,0,289.04037,,9.74594,43.031,84.44543,0,0,,0.30238,,1.43049,0,0,,4.23332,36.69265,18.81734,8.75739,,59.4293,0,0,0,12.04868,5.2335,214.55025,539.38776,487.7622,1.48864,19.71285,4.72178,,,837.9764,,0,,0,0.65128,,157.19109,0.40705,1.10485,6.15227,20.61999,0.01163,,6.19879,0,0,3.70997,,2640.5798,27.4468,0,2.03525,92.95859,133.02394,1506.7479,656.30414,,,,,,0.72106,,0,1.08159,0,0.02326,,0,67.40748,0,4.5357,,,0,0.96529,4046.4143,,1684.431,,11360.858,,6.88496,25362.29629
12/31/1960,8.46664,100.39016,0.77921,106.27494,0,28.47024,,26.23728,0,0,,,,5.41958,45.0081,53.30029,2.326,0,296.66968,,10.96709,63.965,88.20192,0.60476,0,,0.16282,,1.59331,0,0,,4.1868,38.59997,22.99251,9.304,,64.3139,0,0,0,14.15371,5.28002,242.00867,622.10034,552.0412,1.50027,23.23674,6.11738,,,986.4566,,0,,0,0.6978,,161.52907,0.33727,1.06996,6.33835,22.30634,0.01163,,9.73431,0,0,4.19843,,3032.7551,29.91236,0,2.25622,95.50556,133.745,1719.6002,750.4141,,,,,,0.74432,,0,1.18626,0,0.02326,,0.06978,69.71022,0,4.36125,,,0,1.00018,4046.9492,,1737.0336,,12240.843,,10.97872,27514.44062
12/31/1961,8.96673,182.09091,1.20952,136.67577,0,27.40028,,26.14424,0,0,,,,4.5357,52.90487,47.96212,2.40741,0,345.66687,,14.04904,72.106,84.17794,1.19789,0,,0.1163,,1.79102,0,0,,4.48918,44.41497,25.15569,9.00162,,72.18741,0,0,0,16.94491,5.96619,247.53291,689.71716,569.6258,1.57005,22.93436,7.64091,,,1010.6819,,10.18788,,0,0.6978,,174.13599,0.30238,0.9304,6.55932,23.79498,0.01163,,25.98142,0,0,4.50081,,3247.724,30.08681,0,2.36089,97.48266,134.69865,1931.3708,854.0723,,,,,,0.75595,,0,1.24441,0,0.03489,,0.16282,75.31588,0,5.14046,,,0,1.23278,4120.544,,1774.9241,,13029.392,,15.59583,29306.50751
12/31/1962,9.12955,238.49641,5.47773,159.50545,0,27.84222,,26.15587,0,0,,,,4.23332,50.78821,44.0777,2.31437,0,382.21994,,17.72412,79.084,82.09617,1.43049,0,,0.13956,,2.05851,0,0,,3.9542,55.06805,27.5631,9.61801,,79.15378,0,0,0,19.08483,12.53714,264.6988,765.35864,571.82385,1.57005,21.00378,8.42012,,,1141.3682,,102.12303,,0,0.67454,,182.3584,0.26749,1.47701,6.79192,25.08591,0.01163,,38.07662,0,0,5.31491,,3564.6765,32.81986,0,2.36089,102.43704,137.97832,2166.0178,948.2521,,,,,,0.75595,,0,1.17463,0,0.02326,,0.08141,80.43308,0,6.91985,,,9.28074,1.29093,4206.094,,1943.8383,,14133.672,,17.73575,31832.02004
12/31/1963,8.73413,274.89832,9.304,157.77258,0,30.4706,,26.23728,0,0,,,,5.15209,54.30047,39.98394,2.01199,0,403.03766,,20.02686,87.225,95.69164,1.26767,0,,0.36053,,2.0934,0,0,,3.77975,65.68624,29.33086,10.32744,,86.27134,0,0,0,20.42228,19.21276,259.05826,855.4679,659.0605,1.75613,20.74792,9.39704,,,1223.3713,,259.02335,,0,0.60476,,187.31277,0.22097,1.7445,7.39668,25.76045,0.01163,,43.17056,0,0,5.54751,,3930.0444,33.34321,0,2.46556,105.77485,142.26979,2396.5825,1031.9182,,,,,,0.75595,,0,0.91877,0,0.03489,,0.06978,80.10744,0,8.67598,,,28.21438,1.43049,4326.3716,,1973.1226,,15164.043,,18.73593,34258.13038
12/31/1964,8.88532,308.06708,10.52515,162.86652,2.2097,30.97069,,28.62143,0,0,,,,4.97764,50.62539,41.21672,1.8608,0,429.5773,,20.74792,98.855,99.98311,0.96529,0,,0.43031,,2.26785,0,0,,4.29147,73.90865,33.09898,12.30454,,89.93479,0,0,0,20.94563,25.72556,266.54797,984.03754,716.722,2.31437,31.04047,8.01307,,,1346.6726,,481.58667,,0,0.56987,,188.48741,0.20934,1.3956,6.46628,26.4001,0.01163,,69.00079,0,0,6.36161,,4399.3965,36.99503,0,3.27966,117.75375,144.15385,2600.503,1099.8026,,,,,,0.75595,,0,0.94203,0,0.10467,,0.02326,81.82868,0,10.71123,,,105.78648,1.47701,4379.963,,2072.0356,,16376.738,,20.92237,37152.87283
12/31/1965,9.55986,304.0002,7.6176496,160.08415,4.0263753,33.20365,,33.05246,0,0,,,,5.09394,58.675575,46.11265,2.66327,0,510.25668,,19.25928,131.53531,123.91237,0.82573,0,,0.66291,,2.23296,0,0,,4.9867253,75.33914,34.86674,14.71195,,92.62132,0,0,0,20.96889,35.145863,285.34518,1112.55,752.17535,2.37252,26.493141,7.86188,,,1384.1022,,674.328,,0,0.55562174,,209.9668,0.16282,1.19789,6.33835,27.85385,0.01163,,157.08034,0,0,6.22205,,4814.4478,39.47414,0,3.94257,134.96996,149.10823,2824.7874,1291.2112,,,,,,0.8141,,0,0.66291,0,0.22097,,0.02326,77.58907,0,17.82879,,,158.93922,0.97692,4974.0864,,2141.2454,,18231.082,,23.99269,41271.4363
